model,dataset,target,selector,source_dataset,oracle_value,chosen_value,oracle_config,chosen_config,oracle_acc,chosen_acc,regret,match
mlp,CS,depth,homophily,Cora,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.9441333333333333,0.9441333333333333,0.0,True
mlp,CS,depth,slp,Photo,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.9441333333333333,0.9441333333333333,0.0,True
mlp,CS,depth,homophily+slp,Photo,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.9441333333333333,0.9441333333333333,0.0,True
mlp,CS,hidden,default,,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9441333333333333,0.9441333333333333,0.0,True
mlp,CS,hidden,homophily,Cora,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9441333333333333,0.9441333333333333,0.0,True
mlp,CS,hidden,slp,Photo,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9441333333333333,0.9441333333333333,0.0,True
mlp,CS,hidden,homophily+slp,Photo,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9441333333333333,0.9441333333333333,0.0,True
mlp,Chameleon,full,default,,"(3, 16, 'na')","(2, 64, 'na')","(3, 16, 'na')","(2, 64, 'na')",0.5146333333333334,0.5036666666666666,0.010966666666666791,False
mlp,Chameleon,full,homophily,Squirrel,"(3, 16, 'na')","(2, 16, 'na')","(3, 16, 'na')","(2, 16, 'na')",0.5146333333333334,0.5058666666666667,0.0087666666666667,False
mlp,Chameleon,full,slp,Cornell,"(3, 16, 'na')","(2, 32, 'na')","(3, 16, 'na')","(2, 32, 'na')",0.5146333333333334,0.49343333333333333,0.021200000000000052,False
mlp,Chameleon,full,homophily+slp,Cornell,"(3, 16, 'na')","(2, 32, 'na')","(3, 16, 'na')","(2, 32, 'na')",0.5146333333333334,0.49343333333333333,0.021200000000000052,False
mlp,Chameleon,depth,default,,3,2,"(3, 16, 'na')","(2, 16, 'na')",0.5146333333333334,0.5058666666666667,0.0087666666666667,False
mlp,Chameleon,depth,homophily,Squirrel,3,2,"(3, 16, 'na')","(2, 16, 'na')",0.5146333333333334,0.5058666666666667,0.0087666666666667,False
mlp,Chameleon,depth,slp,Cornell,3,2,"(3, 16, 'na')","(2, 16, 'na')",0.5146333333333334,0.5058666666666667,0.0087666666666667,False
mlp,Chameleon,depth,homophily+slp,Cornell,3,2,"(3, 16, 'na')","(2, 16, 'na')",0.5146333333333334,0.5058666666666667,0.0087666666666667,False
mlp,Chameleon,hidden,default,,16,64,"(3, 16, 'na')","(3, 64, 'na')",0.5146333333333334,0.5124333333333333,0.0022000000000000908,False
mlp,Chameleon,hidden,homophily,Squirrel,16,16,"(3, 16, 'na')","(3, 16, 'na')",0.5146333333333334,0.5146333333333334,0.0,True
mlp,Chameleon,hidden,slp,Cornell,16,32,"(3, 16, 'na')","(3, 32, 'na')",0.5146333333333334,0.5029333333333333,0.011700000000000044,False
mlp,Chameleon,hidden,homophily+slp,Cornell,16,32,"(3, 16, 'na')","(3, 32, 'na')",0.5146333333333334,0.5029333333333333,0.011700000000000044,False
mlp,CiteSeer,full,default,,"(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')",0.7357,0.7292,0.006500000000000061,False
mlp,CiteSeer,full,homophily,Computers,"(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')",0.7357,0.7292,0.006500000000000061,False
mlp,CiteSeer,full,slp,Cora,"(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')",0.7357,0.7292,0.006500000000000061,False
mlp,CiteSeer,full,homophily+slp,Cora,"(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')",0.7357,0.7292,0.006500000000000061,False
mlp,CiteSeer,depth,default,,3,2,"(3, 64, 'na')","(2, 32, 'na')",0.7357,0.7336999999999999,0.002000000000000113,False
mlp,CiteSeer,depth,homophily,Computers,3,2,"(3, 64, 'na')","(2, 32, 'na')",0.7357,0.7336999999999999,0.002000000000000113,False
mlp,CiteSeer,depth,slp,Cora,3,2,"(3, 64, 'na')","(2, 32, 'na')",0.7357,0.7336999999999999,0.002000000000000113,False
mlp,CiteSeer,depth,homophily+slp,Cora,3,2,"(3, 64, 'na')","(2, 32, 'na')",0.7357,0.7336999999999999,0.002000000000000113,False
mlp,CiteSeer,hidden,default,,64,64,"(3, 64, 'na')","(3, 64, 'na')",0.7357,0.7357,0.0,True
mlp,CiteSeer,hidden,homophily,Computers,64,64,"(3, 64, 'na')","(3, 64, 'na')",0.7357,0.7357,0.0,True
mlp,CiteSeer,hidden,slp,Cora,64,64,"(3, 64, 'na')","(3, 64, 'na')",0.7357,0.7357,0.0,True
mlp,CiteSeer,hidden,homophily+slp,Cora,64,64,"(3, 64, 'na')","(3, 64, 'na')",0.7357,0.7357,0.0,True
mlp,Computers,full,default,,"(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')",0.8304666666666667,0.7874666666666666,0.04300000000000004,False
mlp,Computers,full,homophily,CS,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,full,slp,Photo,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,full,homophily+slp,Photo,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,depth,default,,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,depth,homophily,CS,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,depth,slp,Photo,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,depth,homophily+slp,Photo,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,hidden,default,,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,hidden,homophily,CS,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,hidden,slp,Photo,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Computers,hidden,homophily+slp,Photo,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.8304666666666667,0.8304666666666667,0.0,True
mlp,Cora,full,default,,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cora,full,homophily,Photo,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cora,full,slp,CiteSeer,"(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')",0.7624333333333334,0.7544333333333334,0.008000000000000007,False
mlp,Cora,full,homophily+slp,CiteSeer,"(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')",0.7624333333333334,0.7544333333333334,0.008000000000000007,False
mlp,Cora,depth,default,,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cora,depth,homophily,Photo,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cora,depth,slp,CiteSeer,2,3,"(2, 64, 'na')","(3, 64, 'na')",0.7624333333333334,0.7544333333333334,0.008000000000000007,False
mlp,Cora,depth,homophily+slp,CiteSeer,2,3,"(2, 64, 'na')","(3, 64, 'na')",0.7624333333333334,0.7544333333333334,0.008000000000000007,False
mlp,Cora,hidden,default,,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cora,hidden,homophily,Photo,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cora,hidden,slp,CiteSeer,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cora,hidden,homophily+slp,CiteSeer,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.7624333333333334,0.7624333333333334,0.0,True
mlp,Cornell,full,default,,"(2, 32, 'na')","(2, 64, 'na')","(2, 32, 'na')","(2, 64, 'na')",0.8333333333333334,0.7807333333333334,0.05259999999999998,False
mlp,Cornell,full,homophily,Actor,"(2, 32, 'na')","(4, 16, 'na')","(2, 32, 'na')","(4, 16, 'na')",0.8333333333333334,0.6316,0.20173333333333332,False
mlp,Cornell,full,slp,Actor,"(2, 32, 'na')","(4, 16, 'na')","(2, 32, 'na')","(4, 16, 'na')",0.8333333333333334,0.6316,0.20173333333333332,False
mlp,Cornell,full,homophily+slp,Actor,"(2, 32, 'na')","(4, 16, 'na')","(2, 32, 'na')","(4, 16, 'na')",0.8333333333333334,0.6316,0.20173333333333332,False
mlp,Cornell,depth,default,,2,2,"(2, 32, 'na')","(2, 32, 'na')",0.8333333333333334,0.8333333333333334,0.0,True
mlp,Cornell,depth,homophily,Actor,2,4,"(2, 32, 'na')","(4, 64, 'na')",0.8333333333333334,0.8158,0.0175333333333334,False
mlp,Cornell,depth,slp,Actor,2,4,"(2, 32, 'na')","(4, 64, 'na')",0.8333333333333334,0.8158,0.0175333333333334,False
mlp,Cornell,depth,homophily+slp,Actor,2,4,"(2, 32, 'na')","(4, 64, 'na')",0.8333333333333334,0.8158,0.0175333333333334,False
mlp,Cornell,hidden,default,,32,64,"(2, 32, 'na')","(4, 64, 'na')",0.8333333333333334,0.8158,0.0175333333333334,False
mlp,Cornell,hidden,homophily,Actor,32,16,"(2, 32, 'na')","(2, 16, 'na')",0.8333333333333334,0.8070333333333334,0.02629999999999999,False
mlp,Cornell,hidden,slp,Actor,32,16,"(2, 32, 'na')","(2, 16, 'na')",0.8333333333333334,0.8070333333333334,0.02629999999999999,False
mlp,Cornell,hidden,homophily+slp,Actor,32,16,"(2, 32, 'na')","(2, 16, 'na')",0.8333333333333334,0.8070333333333334,0.02629999999999999,False
mlp,Minesweeper,full,default,,"(2, 16, 'na')","(2, 64, 'na')","(2, 16, 'na')","(2, 64, 'na')",0.7951666666666667,0.7951666666666667,0.0,False
mlp,Minesweeper,full,homophily,Tolokers,"(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,full,slp,Tolokers,"(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,full,homophily+slp,Tolokers,"(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,depth,default,,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,depth,homophily,Tolokers,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,depth,slp,Tolokers,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,depth,homophily+slp,Tolokers,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,hidden,default,,16,64,"(2, 16, 'na')","(2, 64, 'na')",0.7951666666666667,0.7951666666666667,0.0,False
mlp,Minesweeper,hidden,homophily,Tolokers,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,hidden,slp,Tolokers,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Minesweeper,hidden,homophily+slp,Tolokers,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.7951666666666667,0.7951666666666667,0.0,True
mlp,Photo,full,default,,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,full,homophily,Cora,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,full,slp,Computers,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,full,homophily+slp,CS,"(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,depth,default,,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,depth,homophily,Cora,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,depth,slp,Computers,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,depth,homophily+slp,CS,2,2,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,hidden,default,,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,hidden,homophily,Cora,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,hidden,slp,Computers,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Photo,hidden,homophily+slp,CS,64,64,"(2, 64, 'na')","(2, 64, 'na')",0.9167666666666667,0.9167666666666667,0.0,True
mlp,Squirrel,full,default,,"(2, 16, 'na')","(2, 64, 'na')","(2, 16, 'na')","(2, 64, 'na')",0.3535,0.3416666666666666,0.011833333333333362,False
mlp,Squirrel,full,homophily,Wisconsin,"(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')",0.3535,0.3535,0.0,True
mlp,Squirrel,full,slp,Cornell,"(2, 16, 'na')","(2, 32, 'na')","(2, 16, 'na')","(2, 32, 'na')",0.3535,0.3394333333333333,0.014066666666666672,False
mlp,Squirrel,full,homophily+slp,Cornell,"(2, 16, 'na')","(2, 32, 'na')","(2, 16, 'na')","(2, 32, 'na')",0.3535,0.3394333333333333,0.014066666666666672,False
mlp,Squirrel,depth,default,,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.3535,0.3535,0.0,True
mlp,Squirrel,depth,homophily,Wisconsin,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.3535,0.3535,0.0,True
mlp,Squirrel,depth,slp,Cornell,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.3535,0.3535,0.0,True
mlp,Squirrel,depth,homophily+slp,Cornell,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.3535,0.3535,0.0,True
mlp,Squirrel,hidden,default,,16,64,"(2, 16, 'na')","(3, 64, 'na')",0.3535,0.35156666666666664,0.0019333333333333425,False
mlp,Squirrel,hidden,homophily,Wisconsin,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.3535,0.3535,0.0,True
mlp,Squirrel,hidden,slp,Cornell,16,32,"(2, 16, 'na')","(4, 32, 'na')",0.3535,0.3407,0.012799999999999978,False
mlp,Squirrel,hidden,homophily+slp,Cornell,16,32,"(2, 16, 'na')","(4, 32, 'na')",0.3535,0.3407,0.012799999999999978,False
mlp,Texas,full,default,,"(3, 64, 'na')","(2, 64, 'na')","(3, 64, 'na')","(2, 64, 'na')",0.8245666666666667,0.7982333333333332,0.02633333333333343,False
mlp,Texas,full,homophily,Cornell,"(3, 64, 'na')","(2, 32, 'na')","(3, 64, 'na')","(2, 32, 'na')",0.8245666666666667,0.7719333333333332,0.05263333333333342,False
mlp,Texas,full,slp,Wisconsin,"(3, 64, 'na')","(2, 16, 'na')","(3, 64, 'na')","(2, 16, 'na')",0.8245666666666667,0.7544,0.07016666666666671,False
mlp,Texas,full,homophily+slp,Wisconsin,"(3, 64, 'na')","(2, 16, 'na')","(3, 64, 'na')","(2, 16, 'na')",0.8245666666666667,0.7544,0.07016666666666671,False
mlp,Texas,depth,default,,3,2,"(3, 64, 'na')","(2, 64, 'na')",0.8245666666666667,0.7982333333333332,0.02633333333333343,False
mlp,Texas,depth,homophily,Cornell,3,2,"(3, 64, 'na')","(2, 64, 'na')",0.8245666666666667,0.7982333333333332,0.02633333333333343,False
mlp,Texas,depth,slp,Wisconsin,3,2,"(3, 64, 'na')","(2, 64, 'na')",0.8245666666666667,0.7982333333333332,0.02633333333333343,False
mlp,Texas,depth,homophily+slp,Wisconsin,3,2,"(3, 64, 'na')","(2, 64, 'na')",0.8245666666666667,0.7982333333333332,0.02633333333333343,False
mlp,Texas,hidden,default,,64,64,"(3, 64, 'na')","(3, 64, 'na')",0.8245666666666667,0.8245666666666667,0.0,True
mlp,Texas,hidden,homophily,Cornell,64,32,"(3, 64, 'na')","(4, 32, 'na')",0.8245666666666667,0.7807,0.04386666666666672,False
mlp,Texas,hidden,slp,Wisconsin,64,16,"(3, 64, 'na')","(2, 16, 'na')",0.8245666666666667,0.7544,0.07016666666666671,False
mlp,Texas,hidden,homophily+slp,Wisconsin,64,16,"(3, 64, 'na')","(2, 16, 'na')",0.8245666666666667,0.7544,0.07016666666666671,False
mlp,Tolokers,full,default,,"(2, 16, 'na')","(2, 64, 'na')","(2, 16, 'na')","(2, 64, 'na')",0.7832666666666667,0.7832666666666667,0.0,False
mlp,Tolokers,full,homophily,Minesweeper,"(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,full,slp,Squirrel,"(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,full,homophily+slp,Minesweeper,"(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,depth,default,,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,depth,homophily,Minesweeper,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,depth,slp,Squirrel,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,depth,homophily+slp,Minesweeper,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,hidden,default,,16,64,"(2, 16, 'na')","(2, 64, 'na')",0.7832666666666667,0.7832666666666667,0.0,False
mlp,Tolokers,hidden,homophily,Minesweeper,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,hidden,slp,Squirrel,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Tolokers,hidden,homophily+slp,Minesweeper,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.7832666666666667,0.7832666666666667,0.0,True
mlp,Wisconsin,full,default,,"(2, 16, 'na')","(3, 64, 'na')","(2, 16, 'na')","(3, 64, 'na')",0.8496666666666667,0.8104333333333334,0.03923333333333323,False
mlp,Wisconsin,full,homophily,Actor,"(2, 16, 'na')","(4, 16, 'na')","(2, 16, 'na')","(4, 16, 'na')",0.8496666666666667,0.7059000000000001,0.1437666666666666,False
mlp,Wisconsin,full,slp,Texas,"(2, 16, 'na')","(3, 64, 'na')","(2, 16, 'na')","(3, 64, 'na')",0.8496666666666667,0.8104333333333334,0.03923333333333323,False
mlp,Wisconsin,full,homophily+slp,Texas,"(2, 16, 'na')","(3, 64, 'na')","(2, 16, 'na')","(3, 64, 'na')",0.8496666666666667,0.8104333333333334,0.03923333333333323,False
mlp,Wisconsin,depth,default,,2,2,"(2, 16, 'na')","(2, 16, 'na')",0.8496666666666667,0.8496666666666667,0.0,True
mlp,Wisconsin,depth,homophily,Actor,2,4,"(2, 16, 'na')","(4, 32, 'na')",0.8496666666666667,0.8431000000000001,0.00656666666666661,False
mlp,Wisconsin,depth,slp,Texas,2,3,"(2, 16, 'na')","(3, 32, 'na')",0.8496666666666667,0.8431000000000001,0.00656666666666661,False
mlp,Wisconsin,depth,homophily+slp,Texas,2,3,"(2, 16, 'na')","(3, 32, 'na')",0.8496666666666667,0.8431000000000001,0.00656666666666661,False
mlp,Wisconsin,hidden,default,,16,64,"(2, 16, 'na')","(2, 64, 'na')",0.8496666666666667,0.8496666666666667,0.0,False
mlp,Wisconsin,hidden,homophily,Actor,16,16,"(2, 16, 'na')","(2, 16, 'na')",0.8496666666666667,0.8496666666666667,0.0,True
mlp,Wisconsin,hidden,slp,Texas,16,64,"(2, 16, 'na')","(2, 64, 'na')",0.8496666666666667,0.8496666666666667,0.0,False
mlp,Wisconsin,hidden,homophily+slp,Texas,16,64,"(2, 16, 'na')","(2, 64, 'na')",0.8496666666666667,0.8496666666666667,0.0,False
